,sms,spam,
282,"""Gimme a few"" was  &lt;#&gt;  minutes ago",FALSE,
283,Nt yet chikku..simple habba..hw abt u?,FALSE,
284,Ha ha ha good joke. Girls are ,FALSE,
285,"That day Ã¼ say Ã¼ cut ur hair at paragon, is it called hair sense? Do Ã¼ noe how much is a hair cut?",FALSE,
286,The basket's gettin full so I might be by tonight,FALSE,
287,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,FALSE,
288,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,FALSE,
289,"It's fine, imma get a drink or somethin. Want me to come find you?",FALSE,
290,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,FALSE,
291,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,FALSE,
292,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,FALSE,
293,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,FALSE,
294,New TEXTBUDDY Chat 2  guys in ur area 4 just 25p Free 2 receive Search postcode or at . TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,TRUE,
295,Hey i've booked the pilates and yoga lesson already... Haha,FALSE,
296,"Haha yeah, 2 oz is kind of a ",FALSE,
297,Wot u up 2 u weirdo?,FALSE,
298,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,FALSE,
299,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,FALSE,
300,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",FALSE,
301,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",FALSE,
302,I'd like to tell you my deepest darkest . Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),TRUE,
303,You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,TRUE,
304,You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,TRUE,
305,Aiyo a bit pai seh Ã¼ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,FALSE,
306,That's cause your old. I live to be high.,FALSE,
307,U sure u can't take any sick time?,FALSE,
308,Its sarcasm.. .nt scarcasim,FALSE,
309,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,FALSE,
310, stories and waiting for your,TRUE,
311,Dude im no longer a pisces. Im an aquarius now.,FALSE,
312,Are you right now?,FALSE,
313,Huh but i cant go 2 ur house empty handed right?,FALSE,
314,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.,FALSE,
315,Ill call you evening ill some ideas.,FALSE,
316,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,FALSE,
317,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",FALSE,
318,Babe ? I lost you ... Will you try rebooting ?,FALSE,
319,Dont gimme that lip ,FALSE,
320,"Er, hello, things didnâ€˜t quite go to plan â€“ is limping slowly home followed by aa and with exhaust hanging off",FALSE,
321,Enjoy urself tmr...,FALSE,
322,Nobody can decide where to eat and dad wants Chinese,FALSE,
323,Ya had just now.onion roast.,FALSE,
324,Am watching house â€“ very entertaining â€“ am getting the whole hugh laurie thing â€“ even with the stick â€“ indeed especially with the stick.,FALSE,
325,Ok Chinese food on its way. ,FALSE,
326,Ma head dey swell oh. Thanks for making my day,FALSE,
327,Aight ill get on fb in a couple minutes,FALSE,
328,Well done and ! luv ya all,FALSE,
329,No shoot me. I'm in the docs waiting room. :/,FALSE,
330,Love it! The girls at the office may wonder why you are smiling but sore...,FALSE,
331,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,FALSE,
332,Uhhhhrmm isnt having tb test bad when youre sick,FALSE,
333,1000's of girls many local 2 u who r 2 this & r ready 2 4fil ur every. Can u 4fil theirs? text CUTE to 69911(Â£1.50p. m),TRUE,
334,"Alright, I'll head out in a few minutes, text me where to meet you",FALSE,
335,Poor girl can't go one day lmao,FALSE,
336,Dear are you angry i was busy dear,FALSE,
337,What should i eat fo lunch senor,FALSE,
338,"Yo, the game almost over? Want to go to walmart soon",FALSE,
339,Nt joking seriously i told,FALSE,
340,Mmm so yummy babe ... Nice jolt to the ,FALSE,
341,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,FALSE,
342,Lol u still feeling sick?,FALSE,
343,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,FALSE,
344,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between !!!,FALSE,
345,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again!,FALSE,
346,I hope you know I'm still mad at you.,FALSE,
347,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",FALSE,
348,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",FALSE,
349,I'm in inside office..still filling forms.don know when they leave me.,FALSE,
350,Dai what this da.. Can i send my resume to this id.,FALSE,
351,"Haha, that was the first person I was gonna ask",FALSE,
352,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",FALSE,
353,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",TRUE,
354,Asking do u knw them or nt? May be ur frnds or classmates?,FALSE,
355,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....,FALSE,
356,"Customer place, i wil cal u sir.",FALSE,
357,K... Must book a not huh? so going for yoga basic on sunday?,FALSE,
358,I might go 2 sch. Yar at e salon now v boring.,FALSE,
359,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,FALSE,
360,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,FALSE,
361,Hope you are not scared!,FALSE,
362,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,FALSE,
363,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),FALSE,
364,Then dun wear jeans lor...,FALSE,
365,He remains a bro amongst bros,FALSE,
366,He remains a bro amongst bros,FALSE,
367,PS U no ur a grown up now right?,FALSE,
368,This is all just creepy and crazy to me.,FALSE,
369,I think asking for a gym is the excuse for lazy people. I jog.,FALSE,
370,Oh yah... We never cancel leh... Haha,FALSE,
371,Dude we should go sup again,FALSE,
372,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,FALSE,
373,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",FALSE,
374,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,FALSE,
375,"1000's NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",TRUE,
376,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,FALSE,
377,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,FALSE,
378,And how's your husband.,FALSE,
379,Hahaha..use your brain dear,FALSE,
380,Hahaha..use your brain dear,FALSE,
381,Hahaha..use your brain dear,FALSE,
382,O i played smash bros  &lt;#&gt;  religiously.,FALSE,
383,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,FALSE,
384,Wah... Okie okie... Muz make use of e unlimited... Haha...,FALSE,
385,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,FALSE,
386,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",FALSE,
387,"Aight I'll grab something to eat too, text me when you're back at mu",FALSE,
388,As in  standing...|,FALSE,
389,Guessin you ain't gonna be here before 9?,FALSE,
390,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,FALSE,
391,Yeah that's the impression I got,FALSE,
392,Hi mom we might be back later than  &lt;#&gt;,FALSE,
393,I'm on da bus going home...,FALSE,
394,I want to be there so i can kiss you and feel you next to me,FALSE,
395,U sick still can go shopping?,FALSE,
396,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,TRUE,
397,"Hi, the girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",TRUE,
398,Takin a shower now but yeah I'll leave when I'm done,FALSE,
399,Hi dude hw r u da realy mising u today,FALSE,
400,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",FALSE,
401,All done? All handed in? Celebrations in full swing yet?,FALSE,
402,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,FALSE,
403,I canÂ’t wait for cornwall. Hope tonight isnÂ’t too bad as well but itÂ’s rock night. Anyway iÂ’m going for a kip now have a good night. Speak to you soon.,FALSE,
404,Lol boo I was hoping for a laugh,FALSE,
405,No da if you run that it activate the full version da.,FALSE,
406,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,TRUE,
407,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,FALSE,
408,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONÂ’T LIKE ME LIKE THAT SO DONÂ’T WORRY.",FALSE,
409,"Lol you forgot it eh ? Yes, I'll bring it in babe",FALSE,
410,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,FALSE,
411,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,FALSE,
412,I wanted to ask Ã¼ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,FALSE,
413,Annoying isn't it.,FALSE,
414,My battery is low babe,FALSE,
415,"Haha yeah I see that now, be there in a sec",FALSE,
416,ILL B DOWN SOON,FALSE,
417,Huh so fast... Dat means u havent finished painting?,FALSE,
418,Pls i wont belive god.not only jesus.,FALSE,
419,Dude how do you like the buff wind.,FALSE,
420,You could have seen me..i did't recognise you Face.:),FALSE,
421,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it ? I miss you already ... *sighs*",FALSE,
422,Well. Balls. Time to make calls,FALSE,
423,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",FALSE,
424,Oh ya ya. I remember da. .,FALSE,
425,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",FALSE,
426,"Babe, I'm back ... Come back to me ...",FALSE,
427,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8",FALSE,
428,Think + da. You wil do.,FALSE,
429,Cos darren say Ã¼ considering mah so i ask Ã¼...,FALSE,
430,Yo im right by yo work,FALSE,
431,Rofl betta invest in some  anti aging products,FALSE,
432,"I just got home babe, are you still awake ?",FALSE,
433,Yeah no probs - last night is obviously catching up with you... Speak soon,FALSE,
434,"I'm outside islands, head towards hard rock and you'll run into me",FALSE,********
435,soon you will have the real thing princess! Do i make you ? :),FALSE,
436,"That's very rude, you on campus?",FALSE,
437,Thanks for sending this mental ability question..,FALSE,
438,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,FALSE,
439,Can u look 4 me in da lib i got stuff havent finish yet.,FALSE,
440,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,FALSE,
441,Yes da. Any plm at ur office,FALSE,
442,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,FALSE,
443,Lol they were mad at first but then they woke up and gave in.,FALSE,
444,Enjoy ur life. . Good night,FALSE,
445,"you are sweet as well, princess. Please tell me your likes and dislikes...",FALSE,
446,No need to buy lunch for me.. I eat ..,FALSE,
447,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,FALSE,
448,Men like shorter ladies. Gaze up into his eyes.,FALSE,
449,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),FALSE,
450,Jus finish bathing...,FALSE,
451,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",FALSE,
